"start_station_name","start_lat","start_lng","total_trips"
Public Rack - Christiana Ave & Archer Ave,41.81002426495722,-87.70997180128208,78
Central Park & Augusta Blvd,41.89988347115389,-87.71963655818806,78
Pulaski Rd & 60th St,41.780108839424294,-87.72006640398705,77
Base - 2132 W Hubbard Warehouse,41.89331252974459,-87.69218377984848,77
Public Rack - Western Ave & Jarvis Ave,42.01999999999999,-87.68999999999987,76
Public Rack - Pulaski Rd & 44th St,41.810107342464875,-87.72009933152636,76
Torrence Ave & 126th Pl,41.666305419390696,-87.55720751742861,75
Public Rack - Rockwell & Division,41.90011605047561,-87.69009536840878,75
Nordica & Medill,41.920000000000044,-87.80000000000011,75
Cicero Ave & Flournoy St,41.872136744524454,-87.74664071842662,75
Wabash Ave & 83rd St,41.74347853896641,-87.62282211909833,74
Pulaski Rd & Eddy St,41.94626702359819,-87.7310411738722,73
Oketo Ave & Addison St,41.94129839994524,-87.81007626873982,73
W 103rd St & S Avers Ave,41.709942172281714,-87.71995899240848,71
South Chicago Ave & 83rd St,41.74392579129111,-87.57522019816423,71
Public Rack - Keystone Ave & Irving Park Rd,41.95029712050233,-87.72999357861023,71
Calumet Ave & 71st St,41.765577388312835,-87.61697267823008,71
Public Rack - Sacramento Ave & Devon Ave,41.9999320547619,-87.70012758571418,70
Spaulding Ave & 63rd St,41.780000000000044,-87.71000000000002,69
Sacramento Blvd & Polk St,41.86999999999993,-87.6999999999999,69
Public Rack - California Ave & Touhy Ave - NW,42.01018565998071,-87.69999369527527,69
Kostner Ave & 63rd St,41.77994599116428,-87.73010738649747,69
Altgeld Gardens,41.65673171644948,-87.59880927583777,69
Major Taylor Trail & 124th St,41.668703697454255,-87.63713490877969,68
Bennett Ave & 79th St,41.75180507770587,-87.5785041853873,68
Ashland Ave & 78th St,41.75726272936863,-87.66464730812046,68
Racine Ave & 109th Pl,41.69000000000004,-87.64999999999993,67
Public Rack - Milwaukee Ave & Addison St,41.94994875673132,-87.73978936786553,67
Kildare & Cermak,41.84999999999995,-87.72999999999988,67
California Ave & 36th St,41.82999999999996,-87.68999999999991,67
Stony Island Ave & 63rd St,41.78008563076926,-87.58946743076925,65
Harlem Ave & Grace St,41.94983345934376,-87.80950476181772,64
Bloomingdale Ave & Harlem Ave,41.91003159739061,-87.80993366100007,64
Public Rack - Jonathan Y Scammon Public School,41.94008348176348,-87.73012600523647,62
Eberhart Ave & 131st St,41.661275328995515,-87.61219185108722,62
Woodlawn & 103rd - Olive Harvey Vaccination Site,41.71000000000002,-87.59000000000007,60
Public Rack - Champlain Ave & 65th St,41.77950567352221,-87.60992694521664,60
Meade Ave & Addison St,41.9497248218889,-87.77993232742783,60
Halsted St & 59th St,41.787554525875684,-87.64487550635027,59
Francisco Ave & Chicago Ave,41.897248827977435,-87.69911089072313,59
Commercial Ave & 100th St,41.71331536670531,-87.55111762952133,59
State St & 123rd St,41.67065599926655,-87.62264751905742,58
Central Park Ave & Douglas Blvd,41.86020422170688,-87.71964421461489,58
Public Rack - Walden Pkwy & 103rd St,41.70981367578949,-87.66995838324564,57
Western Ave & 28th St,41.841521465849574,-87.68514555232797,56
Public Rack - State ST & 42nd St,41.81997765178571,-87.62993245833341,56
Public Rack - King Dr & 115th St,41.689757148809555,-87.61017919940477,56
NewHastings,41.91742450286904,-87.68396214325594,56
Western Blvd & 49th St,41.80309090909089,-87.67999999999999,55
Laramie Ave & Gladys Ave,41.8768804406606,-87.75582792538795,55
Kildare Ave & 55th St,41.790120582375735,-87.73002036676966,55
Homan Ave & Fillmore St,41.86999999999994,-87.71000000000002,54
Racine Ave & 61st St,41.78318743491196,-87.65436904820754,53
La Villita Park (Albany/30th),41.83994513475471,-87.70015510164144,53
Sacramento Ave & 25th St,41.84986927243586,-87.70000733974354,52
Rhodes Ave & 71st St,41.76600510893592,-87.6117241844744,52
Olive Harvey College,41.70956289493706,-87.59022602680542,52
Narragansett & McLean,41.919920610365416,-87.7899053058269,52
Richmond St & 59th St,41.789999999999985,-87.69999999999993,51
Racine Ave & 65th St,41.777555087339834,-87.65428238098696,51
Public Rack - Kostner Ave & Diversey Ave,41.93033398474511,-87.73944188647707,51
Plainfield & Irving Park,41.95003844771244,-87.83006580065356,51
Harold Washington Park,41.799999999999976,-87.57999999999997,51
Roscoe & Harlem,41.940095761860036,-87.80982996837996,50
Marshfield Ave & 59th St,41.786806362566686,-87.66620334466005,50
Kildare Ave & 26th St,41.839999999999975,-87.72999999999998,50
Campbell Ave & 51st St,41.800074693553306,-87.68974032322005,50
Ashland Ave & 66th St,41.77407359454,-87.66378994503995,50
Public Rack - Hoyne Ave & 110th Pl,41.69017531972793,-87.67032505782316,49
Public Rack - Hamlin Ave & Grand Ave,41.900000000000034,-87.71999999999991,49
Lamon Ave & Chicago Ave,41.89949308473473,-87.74996365089794,49
Christiana Ave & Archer Ave,41.80999999999997,-87.71000000000002,49
Public Rack - McCormick Blvd & Devon Ave,42.0,-87.71000000000002,48
Public Rack - Cicero Ave & Roscoe St,41.94000000000004,-87.75,48
Public Rack - Loomis St & 87th St,41.74,-87.65999999999995,47
Public Rack - California Ave & Devon Ave - NW,41.999907435063825,-87.69998025170206,47
Public Rack - Austin Ave & Roscoe St,41.94000000000004,-87.7800000000001,47
Hastings LWS,41.85999999999996,-87.67999999999994,47
Ada St & 113th St,41.69273787315208,-87.65732723003448,47
Public Rack - Kilbourn Ave & Fullerton Ave,41.92000000000003,-87.7399999999999,46
Kildare Ave & Chicago Ave,41.899211327797126,-87.73062076463042,46
Kedzie Ave & 104th St,41.70008183695655,-87.70002902173907,46
Hyde Park Blvd & 53rd St,41.79999999999997,-87.58065217391301,46
Public Rack - Sawyer Ave & Lawrence Ave,41.96996332222224,-87.70999361481485,45
Major Ave & Bloomingdale Ave,41.910000000000025,-87.77,45
Public Rack - Pulaski Rd & Fullerton Ave,41.92020874732578,-87.72989663261365,44
Public Rack - Calumet Ave & 51st St,41.80009955384088,-87.61992672445446,44
Long Ave & North Ave,41.90996317095457,-87.76004183390918,44
Public Rack - Kimball Ave & Carmen Ave,41.97045854017831,-87.7103904066357,43
Public Rack - Fullerton Ave & Narragansett Ave,41.92008240588375,-87.78989719911625,43
Public Rack - Christiana Ave & Lawrence Ave,41.97000000000002,-87.71000000000002,43
Public Rack - Avondale Ave & Addison St,41.9499213914729,-87.71999904263558,43
Whipple St & Roosevelt Rd,41.869999999999955,-87.69999999999993,42
Steelworkers Park,41.739854555650794,-87.5300613744207,42
Spaulding Ave & 16th St,41.859999999999964,-87.71000000000002,42
Robert Fulton Elementary School,41.79999999999997,-87.67000000000004,42
Tripp Ave & 31st St,41.83985106853657,-87.73002338629269,41
Public Rack - Hyde Park Blvd & 55th St,41.797938508634125,-87.58031260478045,41
Michigan Ave & 114th St,41.68701734194594,-87.62108299699223,41
Lafayette Ave & 95th St,41.72000000000002,-87.62174999999995,40
Kimbark Ave & 67th St,41.76999999999999,-87.59000000000005,40
Public Rack - Campbell Ave & Pratt Blvd,42.01,-87.69000000000004,39
Bradley Park,41.71793758788994,-87.5644796757631,39
Public Rack - Eli Whitney Public School,41.8400021591842,-87.72935775368421,38
Leamington Ave & Hirsch St,41.91000000000002,-87.75026315789474,38
Damen Ave & 33rd St,41.83010799999998,-87.67987466666663,38
Public Rack - Spaulding Ave & Bryn Mawr Ave,41.980239554054066,-87.7101091756757,37
Damen Ave & 74th St,41.759277940728445,-87.67364605764837,37
Albany Ave & Douglas Blvd,41.85999999999997,-87.69999999999996,37
Public Rack - Prairie Ave & 47th St ,41.80999999999997,-87.61999999999993,36
Public Rack - Lorel Ave & Grand Ave,41.919934083333345,-87.75998832407414,36
Public Rack - Kildare Ave & Division St,41.90000000000002,-87.73,36
Public Rack - Karlov Ave & Milwaukee Ave,41.94000000000003,-87.73,36
Public Rack - Chopin Park,41.94000000000003,-87.76000000000008,36
Public Rack - Austin Ave & Wrightwood Ave,41.92993218055556,-87.77987959722228,36
Hamlin Ave & Grand Ave,41.90177300632408,-87.72070067263888,36
Troy St & Jackson Blvd,41.87985669994288,-87.70027430331426,35
Public Rack - Lake Shore Dr & Hayes Dr,41.78001767622855,-87.5701275520286,35
Public Rack - California Ave & Ogden Ave,41.85999999999998,-87.69999999999996,35
Lawndale Ave & 16th St,41.85987417497143,-87.7196725122857,35
Carpenter St & 63rd St,41.77988410000002,-87.65090663333338,35
Public Rack - Spaulding Ave & Foster Ave,41.98000000000001,-87.71000000000002,34
Public Rack - Laramie Ave & Fullerton Ave,41.920000000000016,-87.76000000000008,34
Public Rack - Laramie Ave & Belmont Ave,41.94000000000003,-87.75941176470594,34
Nagle Ave & Belmont Ave,41.94000000000003,-87.78999999999998,34
Homewood Ave & Monterey Ave,41.69000000000003,-87.67000000000003,34
Tripp Ave & 15th St,41.860042095959585,-87.73008252525253,33
Pulaski Rd & 51st Rd,41.799999999999976,-87.71999999999996,33
Public Rack - Menard Ave & Dakin St - midblock,41.95021643469699,-87.7702307051111,33
Parkside Ave & Armitage Ave,41.91943655661616,-87.76949152348486,33
Wood St & 47th St,41.80999999999997,-87.67000000000003,32
Troy Ave & 27th St,41.840250411458335,-87.70038253645833,32
Public Rack - Drake Ave & Leland Ave,41.97000000000002,-87.71999999999996,32
North Ave & New England Ave,41.90995607596875,-87.7998207176146,32
Kedzie Ave & 61st Pl,41.77999999999998,-87.69999999999997,32
Rockwell St & 63rd St,41.779962798096754,-87.6899546984839,31
Public Rack - Lafayette Ave & 95th St,41.720373743795705,-87.62349003278491,31
Public Rack - Halsted St & 95th St - SE,41.72004291397851,-87.64019486021508,31
Milwaukee Ave & Diversey Ave,41.93,-87.71000000000002,31
Public Rack - Sacramento Ave & Greenleaf Ave,42.01,-87.69999999999999,30
Public Rack - Penn Elementary School / KIPP Ascend Middle School,41.85999999999999,-87.71999999999997,30
Augusta Blvd & Laramie Ave,41.89973030543333,-87.75909919883334,30
Kenton Ave & Palmer St,41.92,-87.73999999999995,29
Public Rack - St Louis Ave & Berteau Ave,41.959936601190485,-87.71983555357141,28
Loomis St & 87th St,41.74,-87.66,28
Eggleston Ave & 92nd St,41.727773438662894,-87.63450548944094,28
Wentworth Ave & 104th St,41.70803741649255,-87.63137899034922,27
Public Rack - South Shore Dr & 71st St,41.76999999999999,-87.55999999999996,27
Public Rack - Kostner Ave & North Ave,41.90999999999999,-87.73999999999997,27
Public Rack - Hyde Park Blvd & 53rd St,41.79983617864197,-87.58156262465432,27
Public Rack - Western Ave & 96th St,41.71982054292308,-87.68021576730771,26
Public Rack - Tripp Ave & North Ave,41.90999317999998,-87.73021706139743,26
Public Rack - Laramie Ave & Grand Ave,41.91976140846153,-87.75970730376925,26
Public Rack - Cicero Ave & Cortland St - midblock,41.91949727111538,-87.74953077849999,26
Public Rack - California Ave & Devon Ave - NE,42.0,-87.70000000000002,26
Newcastle Ave & Belden Ave,41.919999999999995,-87.79999999999998,26
Public Rack - Midway Orange Line,41.78949441931999,-87.73977513903999,25
Public Rack - Kimbark Ave & 67th St,41.770165899999995,-87.59017791999997,25
Public Rack - Evans Ave & 63rd St,41.77999999999998,-87.60999999999996,25
Panama Ave & Grace St,41.95000000000002,-87.82999999999998,25
Lavergne Ave & 46th St,41.809999999999974,-87.75,25
Public Rack - Kedzie Ave & Archer Ave,41.809999999999974,-87.70000000000003,24
Public Rack - Kedvale Ave & Avondale Ave,41.95011615158335,-87.73004507183335,24
Walden Pkwy & 103rd St,41.710000000000015,-87.67000000000003,23
Public Rack - Komensky Ave & 31st St,41.840000000000025,-87.73,23
Public Rack - Grand Ave & North Ave,41.909999999999975,-87.73434782608696,23
Mozart Elementary School,41.91999999999999,-87.72000000000001,23
Lavergne Ave & Division St,41.899999999999984,-87.75,23
Public Rack - Cicero Ave & Altgeld St,41.92999999999998,-87.75,22
Keeler Ave & Roosevelt Rd,41.87,-87.73,22
Kedzie Ave & 54th St - SE,41.78999999999999,-87.70000000000003,22
S Wentworth Ave & W 111th St,41.6901241677143,-87.62991861957146,21
Public Rack - Throop St & 109th Pl,41.69000000000002,-87.65000000000003,21
Public Rack - Melvina Ave & Belmont Ave,41.94000000000002,-87.77999999999999,21
Public Rack - Cicero Ave & North Ave,41.90999999999998,-87.75,21
Marquette Ave & 79th St,41.75,-87.55999999999997,21
Western Ave & 62nd St,41.77999999999999,-87.68000000000004,20
South Chicago Ave & Elliot Ave,41.74734626666667,-87.58003425000001,20
Public Rack - Fairfield Ave & 63rd St,41.77999999999999,-87.69000000000003,20
Western Ave & 79th St,41.75,-87.68000000000004,19
Public Rack - Oketo Ave & Belmont Ave,41.93989856140352,-87.81010271929821,19
Public Rack - Cicero Ave & Wellington Ave,41.94000000000002,-87.75,19
Public Rack - Avers Ave & Ogden Ave,41.85000000000001,-87.72000000000001,19
Menard Ave & North Ave,41.90999999999998,-87.77,19
Kildare Ave & Division St,41.90101425778946,-87.7315082115263,19
Public Rack - Central Ave & George St,41.929999999999986,-87.77,18
Kedzie Ave & 63rd St,41.77999999999999,-87.70000000000003,18
Public Rack - Menard Ave & Grand Ave,41.92,-87.77,17
Public Rack - Chase Ave & Touhy Ave - NE,42.01,-87.69000000000003,17
Public Rack - California Ave & Marquette Rd,41.769999999999996,-87.69000000000003,17
Public Rack - Brainerd Park,41.730000000000004,-87.65000000000002,17
Pullman - Walmart,41.7,-87.59999999999998,16
Public Rack - Wood St & 103rd St,41.71,-87.67,16
Kedzie Ave & 58th St,41.79,-87.70000000000003,16
Kedzie Ave & 54th St - SW,41.8,-87.70000000000003,16
Hamlin Ave & Montrose Ave,41.96,-87.72000000000001,16
Cicero Ave & Wrightwood Ave,41.92999999999999,-87.75,16
Spaulding Ave & Evergreen Ave,41.90999999999998,-87.71000000000002,15
Public Rack - Woodlawn Ave & 63rd St - SE,41.77999999999999,-87.59999999999998,15
Public Rack - Western Ave & 47th Pl,41.809874288888885,-87.6803187777778,15
Public Rack - King Dr & Oakwood Blvd,41.82000000000001,-87.61999999999998,15
Menard Ave & Division St,41.90014823119999,-87.77003422766667,15
Cottage Grove Ave & 111th St,41.69000000000001,-87.60999999999997,15
"532 E 43rd St",41.82000000000001,-87.60999999999997,15
Public Rack - Pullman - Walmart,41.699789164714275,-87.59987701178571,14
Public Rack - Pulaski & 52nd,41.799794011428574,-87.72021166664287,14
Public Rack - Narragansett Ave & Fullerton Ave,41.92000000000001,-87.78142857142856,14
Public Rack - Lawndale Ave & 23rd St,41.849971648642864,-87.71950577935715,14
Public Rack - Kedvale Ave & Addison St,41.949999999999996,-87.73,14
Public Rack - 111th St - Morgan Park Metra,41.690000000000005,-87.66999999999999,14
Prairie Ave & 47th St - midblock,41.809999999999995,-87.61999999999999,14
N Narragansett Ave & Grand Ave,41.92000000000001,-87.7842857142857,14
Greenwood Ave & Lake Park Ave,41.82,-87.6,14
Avers Ave & Archer Ave,41.800000000000004,-87.72000000000001,14
S Aberdeen St & W 106th St,41.699999999999996,-87.65,13
Public Rack - Western Ave & 110th St,41.690000000000005,-87.68000000000004,13
Public Rack - N Narragansett Ave & Grand Ave,41.920197609000006,-87.78268856376923,13
Public Rack - Linder Ave & Belmont Ave,41.940000000000005,-87.76,13
Public Rack - Laramine Ave & Winnemac Ave,41.9709965863077,-87.75868486866668,13
Public Rack - Komensky Ave & 26th St,41.84000000000002,-87.73,13
Public Rack - Kildare Ave & North Ave,41.90998901846153,-87.73059238146153,13
Public Rack - Kedzie Ave & 61st Pl E,41.78019612461538,-87.70023832138463,13
Public Rack - Greenwood Ave & Lake Park Ave,41.82,-87.6,13
Public Rack - Christiana Ave & Bryn Mawr Ave,41.980000000000004,-87.71000000000002,13
Lawndale Ave & Diversey Ave,41.93,-87.72000000000001,13
Kolin Ave & Archer Ave,41.800000000000004,-87.73,13
Brandon Ave & 91st St,41.730000000000004,-87.54999999999997,13
Western Ave & 100th St,41.709999999999994,-87.68000000000002,12
Pulaski & 52nd,41.800000000000004,-87.72000000000001,12
Public Rack - Leclaire Ave & Division St,41.89999999999999,-87.75,12
Public Rack - Laramie Ave & Warwick Ave,41.949999999999996,-87.76,12
Public Rack - Kedzie Ave & 62nd Pl,41.780021254750004,-87.70136104855555,12
Public Rack - Kedzie Ave & 61st Pl W,41.779999999999994,-87.70000000000003,12
Public Rack - Eberhart Ave & 61st St,41.779999999999994,-87.61,12
Public Rack - Avers & Lawrence,41.96860926441666,-87.72365988330557,12
Monticello Ave & Belmont Ave,41.94,-87.72000000000001,12
Langley Ave & 79th St,41.75,-87.61,12
Abbott Park,41.720000000000006,-87.62,12
Western Ave & Jarvis Ave,42.019999999999996,-87.69000000000001,11
Racine Ave & 76th,41.76,-87.65181818181817,11
Pulaski Rd & Armitage Ave,41.92000000000001,-87.73,11
Public Rack - Wood St & 47th St,41.81,-87.66999999999997,11
Public Rack - Milwaukee Ave & Culyer Ave,41.949999999999996,-87.75,11
Public Rack - California & 71st,41.76300242072727,-87.69197292845455,11
Morgan St & 95th St,41.720000000000006,-87.64999999999999,11
Hamlin Ave & Fullerton Ave,41.92000000000001,-87.72000000000001,11
Bell Ave & 95th St,41.720000000000006,-87.68000000000002,11
Avenue L & 114th St,41.689638878787875,-87.53937036363635,11
Western Ave & 92nd Pl,41.730000000000004,-87.68000000000002,10
Public Rack - Pulaski Rd & 65th St,41.770363200000006,-87.72029288333334,10
Public Rack - Normal Ave & 111th St,41.69,-87.63899999999998,10
Public Rack - Neva Ave & Grand Ave,41.92036396550001,-87.80045265669999,10
Public Rack - Milwaukee Ave & Higgins Ave,41.9691721564,-87.7607552567,10
Public Rack - Kedzie Ave & 58th St,41.7898132668,-87.70039011720002,10
Public Rack - Francisco Ave & Touhy Ave,42.0107947407,-87.70049677620001,10
Public Rack - Central Ave & Corcoran Pl,41.88999999999999,-87.76899999999999,10
Public Rack - Ashland Ave & 83rd St,41.74,-87.65999999999998,10
Public Rack - 63rd Pl & Narraganssett Ave,41.778279581099994,-87.781034925,10
Milwaukee Ave & Haussen Ct,41.94,-87.72000000000001,10
Keystone Ave & North Ave,41.90999999999999,-87.73,10
Kedzie Ave & Pershing Rd,41.82,-87.70000000000002,10
Jonathan Y Scammon Public School,41.94,-87.73,10
Claremont Ave & 71st St,41.76,-87.68000000000002,10
Christiana Ave & 55th St,41.790000000000006,-87.71000000000001,10
Walden Pkwy & 99th St,41.71,-87.66999999999999,9
Talman Ave & 51st St - midblock,41.800000000000004,-87.69,9
Springfield Ave & 63rd St,41.78,-87.72000000000001,9
Public Rack - Winchester Ave & 87th St,41.73719321044444,-87.67137705055558,9
Public Rack - Western Ave & 92nd Pl,41.72901227681481,-87.68045135518518,9
Public Rack - Western Ave & 118th St,41.679540179,-87.680297966,9
Public Rack - Sayer & Northwest Hwy,41.99,-87.79999999999998,9
Public Rack - Rockwell & 111th St,41.69,-87.69,9
Public Rack - Pulaski Rd & Lake St,41.88951729355555,-87.72954698033334,9
Public Rack - Maplewood Ave & 47th St,41.81,-87.69,9
Public Rack - Longwood Dr & 111th St,41.69,-87.66999999999999,9
Public Rack - Baltimore Ave & 133rd St,41.65040405555555,-87.54966188888888,9
Public Rack - 532 E 43rd St,41.82,-87.61,9
Pubic Rack - Pulaski Rd & 41st,41.82,-87.72000000000001,9
Neva Ave & Grand Ave,41.92000000000001,-87.79999999999998,9
Lowell Ave & Elston Ave,41.97,-87.74,9
Komensky Ave & 59th St,41.79,-87.72000000000001,9
Kedzie Ave & Archer Ave,41.81,-87.70000000000002,9
Emerald Ave & 43rd St,41.82,-87.64111111111112,9
Divvy Valet - Oakwood Beach,41.82443827436925,-87.59813727632428,9
Cicero Ave & Wellington Ave,41.94,-87.75,9
California Ave & 29th St,41.84,-87.69,9
Wood St & 103rd St,41.71,-87.66999999999999,8
Western Ave & 111th St - NW,41.69,-87.68,8
S Michigan Ave & E 118th St,41.67998267825,-87.6200959045,8
Racine Ave & 74th St,41.76,-87.64999999999999,8
Public Rack - Stewart Ave & 123rd St,41.67000000000001,-87.63,8
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.98,-87.71000000000001,8
Public Rack - Pulaski & 74th,41.759662129875,-87.72029717737502,8
Public Rack - Lavergne & Lawrence,41.96868235666667,-87.751569965,8
Public Rack - Kostner Ave & Wrightwood Ave,41.93,-87.74,8
Public Rack - Kedvale Ave & Peterson Ave,41.990178821125,-87.73200321770835,8
Public Rack - Hamlin Ave & Madison St,41.88038733529167,-87.720288963,8
Public Rack - Fullerton Ave & Lavergne Ave,41.92051360787501,-87.7502298355,8
Public Rack - Exchange Ave & 73rd Pl,41.76,-87.56,8
Public Rack - Division St & Christiana Ave,41.900349250375,-87.710094806,8
Public Rack - Cumberland & Catherine,41.978214539875,-87.837801473625,8
Public Rack - Cottage Grove Ave & 87th St,41.74,-87.61,8
Public Rack - Colfax Ave & 83rd St,41.74,-87.56,8
Public Rack - Central Park Ave & Ogden Ave,41.85,-87.72000000000001,8
Public Rack - Central Ave & North Ave,41.91,-87.76875,8
Public Rack - Avers Ave & Archer Ave,41.800542903,-87.71994203800001,8
Public Rack - Ashland Ave & 76th St,41.759488948625,-87.66048969274999,8
Milwaukee Ave & Addison St,41.949999999999996,-87.74,8
Hoyne Ave & 110th Pl,41.69,-87.66999999999999,8
Halsted St & 76th St,41.76,-87.64,8
Cottage Grove Ave & 98th St,41.72,-87.60000000000001,8
Cottage Grove & 86th St,41.74,-87.60625,8
Albany Ave & 63rd St,41.78,-87.70000000000002,8
Pullman - Ross Dress for Less,41.699999999999996,-87.60000000000001,7
Pulaski Rd & Fullerton Ave,41.92000000000001,-87.73,7
Public Rack - Woodlawn Ave & 63rd St S,41.78000000000001,-87.60000000000001,7
Public Rack - Washington Park Ct & 51st St,41.80124764285714,-87.61721814285715,7
Public Rack - S Menard & W 63rd,41.779168047285715,-87.7690469672857,7
Public Rack - Pulaski Rd & Roosevelt Rd,41.87,-87.72142857142858,7
Public Rack - Prairie Ave & Garfield Blvd,41.79,-87.62,7
Public Rack - Marquette Rd & 67th St,41.77,-87.61,7
Public Rack - Linder & Elston,41.980514904761904,-87.76939085714285,7
Public Rack - Legler Regional Library,41.88,-87.73,7
Public Rack - Lawndale Ave & Polk St,41.87,-87.72000000000001,7
Public Rack - Kilpatrick & Elston,41.969975223714286,-87.74093291738096,7
Public Rack - Kedzie Ave & 54th St - SE,41.79,-87.70000000000002,7
Public Rack - Karlov Ave & 26th St,41.839999999999996,-87.73,7
Public Rack - Houston Ave & 131st St,41.659542833333326,-87.54976276190476,7
Public Rack - Homan Ave & 26th St,41.839999999999996,-87.71000000000001,7
Public Rack - Hamilton Ave & 95th St,41.71999999999999,-87.67999999999999,7
Public Rack - California Ave & Touhy Ave - SW,42.01,-87.70000000000002,7
Menard Ave & Dakin St - midblock,41.949999999999996,-87.77,7
Mayfield & Roosevelt Rd,41.87,-87.77,7
Kimball Ave & Carmen Ave,41.96999999999999,-87.71000000000001,7
Kedzie Ave & 64th St - SW,41.78000000000001,-87.70000000000002,7
Kedzie Ave & 24th St (Temp),41.84664944914285,-87.70496982090476,7
Damen Ave & 47th St,41.81,-87.67714285714285,7
Commercial Ave & 89th St,41.73,-87.54999999999998,7
Christiana Ave & Belmont Ave,41.94,-87.71000000000001,7
Washtenaw Ave & 63rd St,41.78,-87.69,6
Public Rack - Western Ave & 104th St - West,41.700641771166666,-87.68027675550002,6
Public Rack - Western Ave & 104th St - East,41.699999999999996,-87.68,6
Public Rack - Talman Ave & Pershing Rd,41.82,-87.69,6
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,41.98,-87.71,6
Public Rack - Sacramento Blvd & Division St,41.91,-87.7,6
Public Rack - Prairie Ave & Garfield Blvd S,41.792930194444445,-87.61931458333333,6
Public Rack - Parkside & Archer,41.79855913888888,-87.76115444444446,6
Public Rack - Nordica Ave & Addison St,41.94846477777778,-87.80116288888888,6
Public Rack - Milwaukee Ave & Pensacola Ave,41.95972039461112,-87.75167403833332,6
Public Rack - Michigan Ave & 96th St,41.719770208999996,-87.620118177,6
Public Rack - Marshfield Ave & 87th St,41.74,-87.65999999999998,6
Public Rack - Lotus Ave & Lawrence Ave,41.969218072833335,-87.76121331127779,6
Public Rack - Linder & 51st,41.79999521583333,-87.76000897733336,6
Public Rack - Lawndale Ave & 63rd St,41.78,-87.71166666666666,6
Public Rack - Langley Ave & 79th St,41.75019513888889,-87.60958602777778,6
Public Rack - Langley Ave & 49th St,41.80582366666667,-87.60986105555556,6
Public Rack - Komensky Ave & 63rd St,41.77978616666667,-87.72060708333333,6
Public Rack - Harvard Ave & 119th St,41.68,-87.63,6
Public Rack - Forrestville Ave & 47th St,41.81,-87.61,6
Public Rack - Damen & 81st,41.748855252999995,-87.67104666316668,6
Public Rack - Chase Ave & Touhy Ave - NW,42.01,-87.69,6
Public Rack - Brighton Park Branch Chicago Library,41.818333333333335,-87.7,6
Public Rack - Austin Blvd & North Ave,41.91,-87.77999999999999,6
Public Rack - Ashland Ave & 91st St,41.73,-87.65999999999998,6
Public Rack - 56th St & Mulligan Ave,41.79016153583333,-87.77996961199999,6
Martin Luther King Dr & 44th St,41.81,-87.62,6
Marshfield Ave & 45th St,41.81,-87.67,6
Longwood Dr & 111th St,41.69,-87.67,6
Lincoln Ave & Belmont Ave,41.939388022777784,-87.66828908605555,6
Harding Ave & 47th St,41.81,-87.72000000000001,6
Halsted St & 80th St,41.75,-87.64,6
Cottage Grove Ave & 87th St,41.74,-87.61,6
"111th St - Morgan Park Metra",41.69,-87.67,6
Winchester Ave & 87th St,41.74,-87.67,5
St Louis Ave & Berteau Ave,41.96,-87.72,5
Spaulding Ave & North Ave,41.91,-87.71,5
Rockwell & 111th St,41.69,-87.69,5
Public Rack - Western & 83rd,41.74071236666667,-87.6805603,5
Public Rack - S. Kilpatrick and W. 79th,41.74958896286667,-87.73978057366666,5
Public Rack - Pulaski Rd & Grenshaw St,41.87,-87.73,5
Public Rack - Peterson Ave & Bernard Ave,41.99,-87.72,5
Public Rack - Olmstead Ave & Oliphant Ave,42.00139146586667,-87.81826026026667,5
Public Rack - Newcastle Ave & Belden Ave,41.92,-87.8,5
Public Rack - Morgan St & 95th St,41.72,-87.65,5
Public Rack - Michigan Ave & 113th St,41.6897394676,-87.62018067460001,5
Public Rack - Lorel Ave & Chicago Ave,41.891999999999996,-87.76,5
Public Rack - Kildare Ave & 63rd St,41.7791043396,-87.7303227588,5
Public Rack - Kenton & Lawrence,41.969202578399994,-87.74128982866668,5
Public Rack - Kedzie Ave & 64th St - SW,41.78,-87.7,5
Public Rack - Irving Park Rd & Leclaire Ave,41.9513732624,-87.7519563198,5
Public Rack - Hermitage & 83rd St,41.74,-87.67,5
Public Rack - Hamlin Ave & Chicago Ave,41.9,-87.72,5
Public Rack - Cottage Grove & 86th St,41.739633504800004,-87.60095310679999,5
Public Rack - Cicero Ave & Le Moyne St - midblock,41.91,-87.75,5
Public Rack - Central Park Ave & Fillmore St,41.87,-87.71599999999998,5
Public Rack - Central Ave & Pensacola Ave,41.96000609006667,-87.76774422933333,5
Public Rack - Austin Ave & Wellington Ave,41.94,-87.78,5
Public Rack - Austin & 62nd,41.7797059608,-87.77117596666668,5
Public Rack - Albany Ave & 63rd St,41.779790257399995,-87.700102458,5
Oketo Ave & Belmont Ave,41.94,-87.81,5
Mt Greenwood Library - South,41.69,-87.7,5
Lafayette Ave & 87th St - SW,41.74,-87.63,5
Karlov Ave & Kamerling Ave,41.91,-87.73,5
Justine St & 87th St,41.74,-87.66,5
Indiana Ave & 133rd St,41.65,-87.62,5
Hiawatha Park,41.94,-87.83,5
Harriet E Sayre Public School,41.91,-87.8,5
Cottage Grove Ave & 75th St,41.76,-87.61,5
Cottage Grove & 85th St,41.74,-87.604,5
Cornell Dr & Hayes Dr,41.77894283333334,-87.58615946666666,5
