"start_station_name","member_casual","start_lat","start_lng","total_trips"
Michigan Ave & 96th St,casual,41.72,-87.62,1
Morgan St & 95th St,casual,41.72,-87.65,1
Newcastle Ave & Belmont Ave,casual,41.94,-87.8,1
Newcastle Ave & Wellington Ave,casual,41.93,-87.8,1
Newland Ave & Diversey Ave,casual,41.93,-87.8,1
Normal Ave & 72nd St,casual,41.76,-87.64,1
Ozark Ave & Addison St,casual,41.95,-87.82,1
Park Manor Elementary School,casual,41.77,-87.61,1
Parnell Ave & 119th St,casual,41.68,-87.63,1
Parnell Ave & 98th St,casual,41.72,-87.64,1
Plainfield Ave & Irving Park Rd,casual,41.95,-87.83,1
Princeton Ave & 43rd St,casual,41.82,-87.63,1
Public Rack - 4810 Keeler Ave,casual,41.97,-87.73,1
Public Rack - 53rd St & Indiana Ave,casual,41.8,-87.62,1
Public Rack - 63rd & Western Ave N,casual,41.78,-87.68,1
Public Rack - 82nd st & Kedzie Ave,casual,41.74333583333333,-87.7023555,1
Public Rack - Abbott Park,casual,41.72,-87.62,1
Public Rack - Albany Ave & 63rd St,casual,41.78,-87.7,1
Public Rack - Ashland Ave & 45th St,casual,41.81,-87.66,1
Public Rack - Ashland Ave & 73rd St,casual,41.76,-87.66,1
Public Rack - Ashland Ave & 74th St,casual,41.759627,-87.66374983333333,1
Public Rack - Austin & Higgins,casual,41.97,-87.78,1
Public Rack - Austin Branch Chicago Public Library,casual,41.89,-87.77,1
Public Rack - Brooks Park,casual,42.0,-87.81,1
Public Rack - Buffalo Ave & 133rd St,casual,41.65,-87.54,1
Public Rack - Buffalo Ave & 89th St,casual,41.733325362,-87.544461727,1
Public Rack - California & 87th,casual,41.74,-87.69,1
Public Rack - Canty Elementary School,casual,41.95,-87.83,1
Public Rack - Central & Prescott,casual,41.992841166666665,-87.76558666666666,1
Public Rack - Central Ave & Lawrence Ave,casual,41.97,-87.77,1
Public Rack - Central Park & Bryn Mawr,casual,41.98,-87.72,1
Public Rack - Chappel Ave & 71st St,casual,41.77,-87.58,1
Public Rack - Christiana & Lincoln,casual,41.99,-87.71,1
Public Rack - Cicero & Rosemont,casual,41.99575766666667,-87.74857516666667,1
Public Rack - Claremont Ave & 71st St,casual,41.76,-87.68,1
Public Rack - Commercial Ave & 89th St,casual,41.73,-87.55,1
Public Rack - Cottage Grove Ave & 98th St,casual,41.72,-87.6,1
Public Rack - Cumberland & Catherine,casual,41.977100492,-87.836443543,1
Public Rack - Damen Ave & 80th St,casual,41.75,-87.67,1
Public Rack - Elizabeth St & 115th St,casual,41.684885502,-87.652765155,1
Public Rack - Ellis Ave & 132nd Pl,casual,41.66,-87.6,1
Public Rack - Ellis Ave & Doty Ave,casual,41.66,-87.6,1
Public Rack - Elston Ave & Kenneth Ave,casual,41.97,-87.74,1
Public Rack - Emerald Ave & 45th St,casual,41.81,-87.64,1
Public Rack - Ewing Ave & 95th St,casual,41.72,-87.54,1
Public Rack - Ewing Ave & 99th St,casual,41.72,-87.54,1
Public Rack - Ewing Ave & Indianapolis Ave,casual,41.71,-87.54,1
Public Rack - Ford City Mall,casual,41.757144833333335,-87.74141116666667,1
Public Rack - Forest Glen & Peterson,casual,41.99,-87.74,1
Public Rack - Foster Ave & Drake Ave,casual,41.98,-87.72,1
Public Rack - Halsted St & 109th St,casual,41.7,-87.64,1
Public Rack - Halsted St & 63rd St,casual,41.77973983333333,-87.64134933333334,1
Public Rack - Halsted St & 76th St,casual,41.76,-87.64,1
Public Rack - Harlem & Palatine,casual,42.0,-87.81,1
Public Rack - Harlem & Summerdale,casual,41.98,-87.81,1
Public Rack - Harper Ave & 63rd St,casual,41.78,-87.59,1
Public Rack - Hiawatha & Mendota,casual,42.01,-87.78,1
Public Rack - Homan Ave & Lake St,casual,41.88,-87.71,1
Public Rack - Honore St & 87th St - SE,casual,41.73551929,-87.669062734,1
Public Rack - Horner & 85th,casual,41.74,-87.67,1
Public Rack - Houston Ave & 130th St,casual,41.66,-87.55,1
Public Rack - Irving Park Rd & Austin Ave,casual,41.95,-87.78,1
Public Rack - Jeffery Blvd & 67th St,casual,41.77,-87.58,1
Public Rack - Jeffrey Blvd & 71st St,casual,41.766550422,-87.576357603,1
Public Rack - Justine St & 87th St,casual,41.74,-87.66,1
Public Rack - Karlov Ave & Lawrence Ave,casual,41.96825316666666,-87.73002616666666,1
Public Rack - Kedvale Ave & 26th St,casual,41.84,-87.73,1
Public Rack - Kedvale Ave & 63rd St,casual,41.78,-87.73,1
Public Rack - Kedzie & 103rd St - W,casual,41.71,-87.7,1
Public Rack - Kedzie Ave & 60th St,casual,41.79,-87.7,1
Public Rack - Kedzie Ave & 64th St - SE,casual,41.78,-87.7,1
Public Rack - Kedzie Ave & Pershing Rd,casual,41.82,-87.7,1
Public Rack - Kedzie Ave & Walnut St,casual,41.89,-87.71,1
Public Rack - Kedzie Ave &amp; 62nd Pl,casual,41.78,-87.7,1
Public Rack - Kenneth & Carmen,casual,41.97,-87.74,1
Public Rack - Kenneth Ave & 63rd St W,casual,41.78,-87.73,1
Public Rack - Kildare Ave & Washignton Blvd,casual,41.88,-87.73,1
Public Rack - Kimball & Ardmore,casual,41.987052166666665,-87.71398666666667,1
Public Rack - Kingston Ave & 75th St,casual,41.76,-87.56,1
Public Rack - Kostner & Bryn Mawr,casual,41.98,-87.74,1
Public Rack - Kostner Ave & 16th St,casual,41.86,-87.73,1
Public Rack - Lafayette Ave & 87th St - NW,casual,41.74,-87.63,1
Public Rack - Lafayette Ave & 87th St SW,casual,41.74,-87.63,1
Public Rack - Lake Park Ave & 47th St,casual,41.809663666666665,-87.59172533333333,1
Public Rack - Langley Ave & 87th St,casual,41.74,-87.61,1
Public Rack - Langley Ave & Oakwood Blvd,casual,41.82,-87.61,1
Public Rack - Laporte Ave & Armitage Ave,casual,41.92,-87.75,1
Public Rack - Lawrence Ave & Kimball Ave,casual,41.97,-87.71,1
Public Rack - Leland Ave & Melvina Ave,casual,41.965833545,-87.782221437,1
Public Rack - Lockwood & Archer,casual,41.8,-87.76,1
Public Rack - Martin Luther King Dr & 69th St,casual,41.77,-87.62,1
Public Rack - May St & 78th St,casual,41.75,-87.65,1
Public Rack - McVicker & 52nd,casual,41.8,-87.77,1
Public Rack - McVicker Ave & Grand Ave,casual,41.92,-87.78,1
Public Rack - Melvina & Foster,casual,41.98,-87.78,1
Public Rack - Menard Ave & Adams Blvd,casual,41.88,-87.77,1
Public Rack - Menard Ave & Madison St,casual,41.88,-87.77,1
Public Rack - Michigan Ave & 119th St,casual,41.68,-87.62,1
Public Rack - Milwaukee Ave & Catalpa Ave,casual,41.98,-87.77,1
Public Rack - Milwaukee Ave & Kennedy Expy,casual,41.97,-87.76,1
Public Rack - Milwaukee Ave & Lawrence Ave,casual,41.97,-87.76,1
Public Rack - Milwaukee Ave & Leland Ave,casual,41.966111,-87.75934716666667,1
Public Rack - Milwaukee Ave & Waveland Ave,casual,41.95,-87.74,1
Public Rack - Mobile Ave & Archer Ave,casual,41.79,-87.78,1
Public Rack - Morgan St & 95th St,casual,41.72,-87.65,1
Public Rack - Mt Greenwood Library - South,casual,41.69,-87.7,1
Public Rack - N. Oakview and W. Gregory St,casual,41.98,-87.84,1
Public Rack - Nagel & Higgins,casual,41.98,-87.79,1
Public Rack - Nashotah & Northwest Hwy,casual,41.98811933333333,-87.79132466666667,1
Public Rack - Neenah & Dakin,casual,41.95,-87.79,1
Public Rack - Neola & Northwest Hwy,casual,41.990291238,-87.795390368,1
Public Rack - Neva & Foster,casual,41.97,-87.81,1
Public Rack - New England Ave & Grace St,casual,41.95,-87.8,1
Public Rack - Newcastle & Archer,casual,41.79,-87.79,1
Public Rack - Newland Ave & Diversey Ave,casual,41.93,-87.8,1
Public Rack - Nina Ave & Avondale Ave,casual,41.991114259,-87.799061894,1
Public Rack - Oakley & 79th Pl,casual,41.74927,-87.67935033333333,1
Public Rack - Oakley Ave & 50th Pl,casual,41.8,-87.68,1
Public Rack - Odell & Talcott,casual,41.987238833333336,-87.81012733333333,1
Public Rack - Olmstead Ave & Oliphant Ave,casual,42.002325296,-87.817114115,1
Public Rack - Osceola Ave & Touhy Ave,casual,42.01,-87.81,1
Public Rack - Ozanam Ave & Devon Ave,casual,42.0,-87.82,1
Public Rack - Ozark Ave & Addison St,casual,41.95,-87.82,1
Public Rack - Panama Ave & Forest Preserve Ave,casual,41.94,-87.83,1
Public Rack - Perry Ave & 111th St,casual,41.69,-87.63,1
Public Rack - Prairie Ave & Garfield Blvd,casual,41.79,-87.62,1
Public Rack - Princeton Ave & 43rd St,casual,41.82,-87.63,1
Public Rack - Pulaski & 74th,casual,41.757297039,-87.722377419,1
Public Rack - Pulaski & 84th,casual,41.74,-87.72,1
Public Rack - Pulaski Rd & 40th St,casual,41.82,-87.72,1
Public Rack - Pulaski Rd & 51st Rd,casual,41.8,-87.72,1
Public Rack - Pulaski Rd & 5th Ave,casual,41.87,-87.72,1
Public Rack - Pullman - Ross Dress for Less,casual,41.7,-87.6,1
Public Rack - Roscoe St & Osceola Ave,casual,41.94,-87.81,1
Public Rack - Roswell B. Mason Elementary School,casual,41.86,-87.73,1
Public Rack - Rutherford & 53rd,casual,41.8,-87.79,1
Public Rack - S. Kilpatrick and W. 79th,casual,41.749322891,-87.739645839,1
Public Rack - Sacramento & 71st,casual,41.764396,-87.6977995,1
Public Rack - Sawyer Ave & Chicago Ave,casual,41.9,-87.71,1
Public Rack - Sayre Ave & 59th St,casual,41.78,-87.8,1
Public Rack - Spencer Elementary Technology Academy,casual,41.89,-87.75,1
Public Rack - St Louis & 83rd,casual,41.74,-87.71,1
Public Rack - Talman Ave & 51st St,casual,41.8,-87.69,1
Public Rack - Union Ave & 111th St,casual,41.69,-87.64,1
Public Rack - Vincennes Ave & 95th St,casual,41.72,-87.65,1
Public Rack - Western Ave & 106th St - East,casual,41.7,-87.68,1
Public Rack - Western Ave & 107th St,casual,41.7,-87.68,1
Public Rack - Western Ave & 111th St - NW,casual,41.69,-87.68,1
Public Rack - Western Ave & 111th St - SE,casual,41.69,-87.68,1
Public Rack - Western Ave & 116th St,casual,41.68,-87.68,1
Public Rack - Whipple St & 26th St,casual,41.84,-87.7,1
Pullman Community Center,casual,41.7,-87.59,1
Racine Ave & 74th St,casual,41.76,-87.65,1
Rhodes Ave & 79th St,casual,41.75,-87.61,1
Rockwell Ave & Touhy Ave ,casual,42.01,-87.7,1
Sacramento Ave & Devon Ave,casual,42.0,-87.7,1
Sacramento Blvd & Washington Blvd,casual,41.88,-87.7,1
Sawyer Ave & Lawrence Ave,casual,41.97,-87.71,1
State St & 47th st,casual,41.81,-87.63,1
Stewart Ave & 123rd St,casual,41.67,-87.63,1
Trumbull Ave & 111th St,casual,41.69,-87.71,1
Tuley (Murray) Park,casual,41.73,-87.61,1
Vincennes Ave & 95th Pl,casual,41.72,-87.65,1
Wallace St & 112 St,casual,41.69,-87.64,1
Waller Ave & Chicago Ave,casual,41.89,-87.77,1
Western Ave & 104th St - East,casual,41.7,-87.68,1
Western Ave & 111th St - SW,casual,41.69,-87.68,1
Yale Ave & 119th St,casual,41.68,-87.63,1
Zapata Academy,casual,41.84,-87.73,1
Kingsbury St & Kinzie St,member,41.88917608468379,-87.63850544306312,23602
Clark St & Elm St,member,41.90292117549381,-87.63138666936607,21561
Clinton St & Washington Blvd,member,41.883380867790635,-87.64124821689046,20890
Wells St & Concord Ln,member,41.912101491635,-87.63472006850634,19935
Loomis St & Lexington St,member,41.87220795822571,-87.66143131800528,19813
University Ave & 57th St,member,41.7914798773925,-87.59987511779264,19131
Ellis Ave & 60th St,member,41.78510345308632,-87.60107848493105,18858
Clinton St & Madison St,member,41.88247778692696,-87.64115703797316,18382
Wells St & Elm St,member,41.90317779479319,-87.63443421013773,18043
Canal St & Adams St,member,41.87930835113637,-87.63994766194891,16808
Broadway & Barry Ave,member,41.93760561160699,-87.64410687963738,16774
Streeter Dr & Grand Ave,member,41.892293326585126,-87.61209129591269,16473
St. Clair St & Erie St,member,41.89433335900715,-87.62280027647196,15864
Dearborn St & Erie St,member,41.89403194859517,-87.62931855405198,15495
Wells St & Huron St,member,41.89473870987087,-87.63439582400814,15438
DuSable Lake Shore Dr & North Blvd,member,41.91172526321607,-87.62682570900486,15380
State St & Chicago Ave,member,41.896629019656146,-87.62862387829013,15062
Wells St & Hubbard St,member,41.88994043437066,-87.63429092317186,14843
Clark St & Wrightwood Ave,member,41.929559858199774,-87.64314157729916,14840
Wabash Ave & Grand Ave,member,41.89144789350968,-87.62676209807393,14820
Wilton Ave & Belmont Ave,member,41.94017197783452,-87.65297582152098,14667
Morgan St & Polk St,member,41.87186056259517,-87.65101673240932,14590
Clinton St & Jackson Blvd,member,41.8783442223006,-87.6410854294797,14527
Ellis Ave & 55th St,member,41.794307732444906,-87.60145366425624,14504
Clark St & Armitage Ave,member,41.918305986657046,-87.63630556801037,14479
Halsted St & Polk St,member,41.871826134850494,-87.64663496397225,14417
Larrabee St & Kingsbury St,member,41.89771625090148,-87.64300867123538,14371
Sheffield Ave & Fullerton Ave,member,41.925588594276164,-87.65371370317668,14059
Theater on the Lake,member,41.92626219437896,-87.63086848119862,14040
State St & 33rd St,member,41.83473439366595,-87.62581140810592,13990
Green St & Madison St,member,41.88187638483476,-87.64897181590837,13977
Michigan Ave & Oak St,member,41.90096891682425,-87.62377696462431,13912
Desplaines St & Kinzie St,member,41.888668509811986,-87.64443111620592,13599
Broadway & Waveland Ave,member,41.949064363529864,-87.64862637957256,13597
Dearborn Pkwy & Delaware Pl,member,41.898953114290016,-87.62992149331323,13561
Indiana Ave & Roosevelt Rd,member,41.867905894948066,-87.62304706348108,13429
Halsted St & Clybourn Ave,member,41.909639998037015,-87.64814946208449,13373
Ashland Ave & Division St,member,41.90339668982275,-87.66780103437519,13309
Clark St & Drummond Pl,member,41.93124292344077,-87.64431017314364,13189
Clark St & Lincoln Ave,member,41.915700610001714,-87.6346150720683,13036
LaSalle St & Illinois St,member,41.890790184734755,-87.63170717344417,12761
Peoria St & Jackson Blvd,member,41.8776536067466,-87.64955640255349,12704
Wabash Ave & Roosevelt Rd,member,41.86721503039368,-87.62598730666332,12694
Lincoln Ave & Fullerton Ave,member,41.92416247559077,-87.64637832249497,12634
Clinton St & Lake St,member,41.88558437951338,-87.64184942375795,12548
Michigan Ave & Washington St,member,41.88396913400261,-87.62459844950526,12412
Broadway & Cornelia Ave,member,41.94552204662177,-87.64645020393326,12290
Michigan Ave & Lake St,member,41.88599326430376,-87.62430598145144,12279
Dearborn St & Monroe St,member,41.881157079677905,-87.62961474186334,12207
Kingsbury St & Erie St,member,41.89382237244101,-87.64172981575241,12187
Orleans St & Merchandise Mart Plaza,member,41.8881179161556,-87.63662682151752,12091
Pine Grove Ave & Waveland Ave,member,41.949420730442554,-87.64646346355684,12012
Damen Ave & Pierce Ave,member,41.90939935977895,-87.67768819738708,11896
Sheridan Rd & Irving Park Rd,member,41.954239285545334,-87.65441412349357,11687
Larrabee St & Webster Ave,member,41.92181797973211,-87.64410989066354,11626
DuSable Lake Shore Dr & Diversey Pkwy,member,41.93257484208603,-87.63642776898858,11525
McClurg Ct & Ohio St,member,41.89261289780297,-87.6173389715122,11502
Clark St & Schiller St,member,41.90800137881177,-87.6315278374277,11373
Southport Ave & Roscoe St,member,41.94371567775432,-87.66401377255613,11361
Halsted St & Wrightwood Ave,member,41.929131473928855,-87.6491008416431,11345
Halsted St & Roscoe St,member,41.94366304313006,-87.648937544376,11297
Franklin St & Monroe St,member,41.88020614308839,-87.63533199818956,11269
Lakeview Ave & Fullerton Pkwy,member,41.92586527011897,-87.63896674274189,11128
Kimbark Ave & 53rd St,member,41.79957611844356,-87.59474794800697,11108
May St & Taylor St,member,41.86947199136231,-87.65547446623347,11076
Clark St & Newport St,member,41.94451392318089,-87.65471144709221,11008
Federal St & Polk St,member,41.87210206357138,-87.62958080288972,10954
Canal St & Madison St,member,41.88223918919358,-87.63980724126534,10893
Columbus Dr & Randolph St,member,41.884649210558074,-87.61954266965171,10864
Fairbanks Ct & Grand Ave,member,41.891874965156674,-87.62061104015875,10792
Southport Ave & Waveland Ave,member,41.948129423847796,-87.6639796263326,10733
Sheffield Ave & Waveland Ave,member,41.94932953557755,-87.65450401333524,10538
Franklin St & Jackson Blvd,member,41.87773560503254,-87.63529368290351,10533
Sheffield Ave & Webster Ave,member,41.92161497295222,-87.65381383829758,10532
Franklin St & Chicago Ave,member,41.8967571184029,-87.63570026913796,10522
Daley Center Plaza,member,41.88420154580406,-87.62962445702959,10512
New St & Illinois St,member,41.890808714485466,-87.61853658469084,10479
Ravenswood Ave & Lawrence Ave,member,41.969088625831155,-87.67423219784087,10440
LaSalle St & Jackson Blvd,member,41.87810726058652,-87.63186272300557,10378
State St & Randolph St,member,41.88462061387613,-87.62789797321491,10377
Sheffield Ave & Wellington Ave,member,41.93626971890321,-87.65266351262686,10247
Franklin St & Lake St,member,41.88582891624633,-87.63547774153372,10134
Canal St & Monroe St,member,41.881693145380225,-87.63950666883741,10111
Wilton Ave & Diversey Pkwy,member,41.932422956039986,-87.65269836897252,10103
Wells St & Evergreen Ave,member,41.906715707613806,-87.63494180788501,10067
Clark St & Randolph St,member,41.88457839357764,-87.63182454463056,9838
Clark St & Lake St,member,41.88598413331234,-87.6309319350754,9822
DuSable Lake Shore Dr & Wellington Ave,member,41.93669271467541,-87.63683152149467,9812
Wolcott Ave & Polk St,member,41.87128625245588,-87.67368128943367,9773
State St & Kinzie St,member,41.889166623219005,-87.62718036646201,9738
McClurg Ct & Erie St,member,41.89450402797749,-87.61798091771499,9664
Pine Grove Ave & Irving Park Rd,member,41.95436343742541,-87.64805963759099,9617
Rush St & Cedar St,member,41.90233421152526,-87.62774158981934,9493
Clark St & Wellington Ave,member,41.93649278351428,-87.64756693488192,9491
Clarendon Ave & Gordon Ter,member,41.957834370386095,-87.64951053245896,9468
"900 W Harrison St",member,41.87475210459922,-87.64980725226303,9446
Broadway & Sheridan Rd,member,41.95277402948132,-87.65000433042367,9407
Aberdeen St & Jackson Blvd,member,41.87774219682951,-87.65480661589511,9401
DuSable Lake Shore Dr & Belmont Ave,member,41.940749096417235,-87.63920312909391,9400
Halsted St & Dickens Ave,member,41.91994667080887,-87.64883752763551,9379
Broadway & Belmont Ave,member,41.94009122250837,-87.64547595608033,9367
Rush St & Superior St,member,41.895741409351636,-87.62600440724326,9362
Mies van der Rohe Way & Chicago Ave,member,41.897000472518705,-87.62174894947461,9279
Stockton Dr & Wrightwood Ave,member,41.931316492325706,-87.63873389275483,9263
Sheridan Rd & Montrose Ave,member,41.961631136562,-87.65463930333446,9218
Millennium Park,member,41.881078399964196,-87.62411092112002,9081
Sheffield Ave & Wrightwood Ave,member,41.928696546287085,-87.6538273462905,9008
Sedgwick St & Huron St,member,41.89465866579615,-87.63838054384132,8961
DuSable Lake Shore Dr & Monroe St,member,41.88101241788864,-87.61680914315612,8937
Clark St & Winnemac Ave,member,41.97333511072689,-87.66784520084765,8906
Canal St & Jackson Blvd,member,41.8772716242935,-87.6394140843295,8824
Sheffield Ave & Kingsbury St,member,41.910555254975186,-87.65313641987755,8743
Burling St & Diversey Pkwy,member,41.93312516007486,-87.64777182945234,8741
Sedgwick St & North Ave,member,41.91136628664676,-87.63867924566573,8696
Lincoln Ave & Diversey Pkwy,member,41.93219997713984,-87.65866435774346,8667
Racine Ave & Fullerton Ave,member,41.92557771497992,-87.65843653392744,8624
Mies van der Rohe Way & Chestnut St,member,41.898579083549656,-87.62207090748065,8551
Milwaukee Ave & Grand Ave,member,41.89158643396997,-87.64833814455078,8519
MLK Jr Dr & 29th St,member,41.842043688612165,-87.61697037912458,8508
Sedgwick St & Webster Ave,member,41.92216515714713,-87.63891506178547,8341
Desplaines St & Jackson Blvd,member,41.87812387990663,-87.64403835489603,8339
Wabash Ave & 9th St,member,41.87074847776332,-87.62574737639994,8295
Franklin St & Illinois St,member,41.89102677277315,-87.63546023442136,8208
Wood St & Milwaukee Ave,member,41.90764290708091,-87.672540208194,8186
Calumet Ave & 33rd St,member,41.83486499992984,-87.61792515008341,8047
Southport Ave & Wellington Ave,member,41.93571068001048,-87.66360529881656,7918
Sangamon St & Lake St,member,41.88581629515819,-87.6510483837468,7785
Ellis Ave & 58th St,member,41.78874514882987,-87.60132828476884,7725
Ogden Ave & Chicago Ave,member,41.89636316072122,-87.65407363216664,7659
Halsted St & Willow St,member,41.9138488645934,-87.6487748640454,7633
Halsted St & Maxwell St,member,41.864879387122784,-87.64708113913848,7548
Larrabee St & Division St,member,41.90350414566544,-87.64334982792424,7511
Montrose Harbor,member,41.963975395828975,-87.63818403841074,7497
Paulina St & Flournoy St,member,41.87302084847996,-87.66909348542427,7494
Bissell St & Armitage Ave*,member,41.91833962315551,-87.65220695444656,7393
Southport Ave & Belmont Ave,member,41.939449946237445,-87.66376620296907,7233
Greenview Ave & Fullerton Ave,member,41.925360280693646,-87.66581606435797,7205
Carpenter St & Huron St,member,41.89454614034577,-87.65344852740404,7194
Michigan Ave & 14th St,member,41.86412621448357,-87.6237276211731,7167
Milwaukee Ave & Wabansia Ave,member,41.91261184255459,-87.68137990458796,7046
Wacker Dr & Washington St,member,41.883161548874384,-87.63729293758901,7024
Desplaines St & Randolph St,member,41.88460703936812,-87.6445419128634,7021
Halsted St & Roosevelt Rd,member,41.86735516120132,-87.64863610221592,6982
Clarendon Ave & Junior Ter,member,41.9609830562546,-87.64956712956672,6980
Dayton St & North Ave,member,41.91059412010074,-87.64942549462029,6976
Clark St & Chicago Ave,member,41.896720411058205,-87.63087109728572,6967
Clark St & Grace St,member,41.95080738368029,-87.65917658652103,6951
Racine Ave & Belmont Ave,member,41.93970141510459,-87.65887241204142,6951
Sheffield Ave & Willow St,member,41.913712905452485,-87.65284945521292,6942
Aberdeen St & Randolph St,member,41.88412241337046,-87.65427184437725,6921
Honore St & Division St,member,41.90311991743484,-87.67389133554995,6919
Stetson Ave & South Water St,member,41.886732593325966,-87.62228014825011,6913
LaSalle Dr & Huron St,member,41.89481388909177,-87.63234256569653,6904
Wells St & Walton St,member,41.89992477760055,-87.63445338449634,6823
Ritchie Ct & Banks St,member,41.906854803046656,-87.62619869624137,6806
Racine Ave & Congress Pkwy,member,41.874639662950464,-87.65703369495911,6802
Wells St & Polk St,member,41.8727677787191,-87.63365961123625,6748
Lakefront Trail & Bryn Mawr Ave,member,41.984038040352225,-87.65229574012979,6721
Franklin St & Adams St (Temp),member,41.87928910881529,-87.63551998499712,6713
Clark St & Berwyn Ave,member,41.97798030965758,-87.66832288730427,6587
Aberdeen St & Monroe St,member,41.8804103346873,-87.65555337153991,6574
Sheridan Rd & Buena Ave,member,41.95849529508795,-87.65499641612864,6533
Jefferson St & Monroe St,member,41.88035190497319,-87.64275062439935,6501
Kedzie Ave & Milwaukee Ave,member,41.929580103776175,-87.70788658633523,6468
Financial Pl & Ida B Wells Dr,member,41.875026735838084,-87.63310533029485,6450
Michigan Ave & 8th St,member,41.87271389631047,-87.62398598658214,6334
Rush St & Hubbard St,member,41.890176118225966,-87.62622134255166,6311
Clark St & North Ave,member,41.911956050289945,-87.6319877106417,6270
Southport Ave & Wrightwood Ave,member,41.928780082264154,-87.66389857693729,6243
Shore Dr & 55th St,member,41.795244909412894,-87.58077575898078,6200
Damen Ave & Chicago Ave,member,41.8957056071842,-87.67716602430811,6190
Clifton Ave & Armitage Ave,member,41.9182153720912,-87.65697038440696,6179
Michigan Ave & 18th St,member,41.85785247087869,-87.62456432815705,6165
Throop St & Taylor St,member,41.8689086662165,-87.65913048874661,6154
State St & Van Buren St,member,41.87716495654177,-87.62787558044994,6134
Woodlawn Ave & 55th St,member,41.795268413045235,-87.59647207587606,6122
Cityfront Plaza Dr & Pioneer Ct,member,41.89051342609434,-87.62205915104313,6100
Field Blvd & South Water St,member,41.88629496496324,-87.61752041578339,6044
Ogden Ave & Race Ave,member,41.89178932649566,-87.65878118886138,5998
Southport Ave & Clybourn Ave,member,41.92076830874748,-87.66374425555509,5974
Clark St & Leland Ave,member,41.967083241038495,-87.66729774444188,5950
California Ave & Milwaukee Ave,member,41.922685511186444,-87.69714644853832,5940
Wabash Ave & Wacker Pl,member,41.88686462051041,-87.62608068276542,5929
Damen Ave & Cortland St,member,41.91598485206816,-87.67731794803863,5819
Sangamon St & Washington Blvd,member,41.88309350516104,-87.65109466638414,5803
Western Ave & Winnebago Ave,member,41.91554521197767,-87.68702518638972,5786
Dearborn St & Adams St,member,41.87925103731156,-87.62973633031716,5764
Ashland Ave & Blackhawk St,member,41.9070243970835,-87.66724399270224,5732
Larrabee St & Oak St,member,41.90023168248129,-87.64298764965923,5730
Wabash Ave & Adams St,member,41.87950277030491,-87.62572860786041,5713
Orleans St & Hubbard St,member,41.889974557340864,-87.6366343030043,5710
Burnham Harbor,member,41.85744044443247,-87.61382862822073,5666
Orleans St & Chestnut St (NEXT Apts),member,41.898173940607975,-87.63755586430601,5576
Eckhart Park,member,41.896374599088574,-87.66099451818567,5533
LaSalle St & Washington St,member,41.88267403907859,-87.63251515518874,5520
Clinton St & Roosevelt Rd,member,41.86712535776818,-87.64107126983966,5491
Wood St & Taylor St (Temp),member,41.86931178538248,-87.67373224388155,5466
Elston Ave & Cortland St,member,41.916441361822336,-87.66675763127617,5427
Clybourn Ave & Division St,member,41.90459609421391,-87.64056744701718,5317
Clark St & Bryn Mawr Ave,member,41.98356275396877,-87.66916828067485,5289
Michigan Ave & Madison St,member,41.882069418027626,-87.62514442038729,5266
Wabash Ave & 16th St,member,41.86039611863153,-87.62582613951282,5241
Larrabee St & Armitage Ave,member,41.91809359033617,-87.64375492572631,5238
Michigan Ave & Jackson Blvd,member,41.87783705173941,-87.62408087632701,5224
Lincoln Park Conservatory,member,41.92396418775671,-87.63585190937124,5169
Lake Park Ave & 56th St,member,41.79325157869621,-87.58778939431137,5135
Broadway & Argyle St,member,41.97378535280587,-87.65971779607825,5131
Fairbanks St & Superior St,member,41.89576402991466,-87.62012916975137,5121
Emerald Ave & 31st St,member,41.83822776420407,-87.64513609919344,5094
Broadway & Berwyn Ave,member,41.97833421401269,-87.65975401791255,5053
State St & Pearson St,member,41.89744137951823,-87.62873586887554,5049
Western Ave & Leland Ave,member,41.9664171776574,-87.6886938755204,5021
Michigan Ave & Pearson St,member,41.89752669102208,-87.62353202212077,4949
Damen Ave & Division St,member,41.903240977023145,-87.67845285941412,4936
Walsh Park,member,41.914582108214155,-87.66796181738992,4929
Southport Ave & Irving Park Rd,member,41.954153837752614,-87.6643235883651,4927
Hermitage Ave & Polk St,member,41.87151682724441,-87.66989860233205,4919
Dusable Harbor,member,41.88697990482647,-87.61285400164198,4906
Noble St & Milwaukee Ave,member,41.90068584928237,-87.66261199004994,4904
Ada St & Washington Blvd,member,41.88283475773792,-87.6611873532733,4893
Rhodes Ave & 32nd St,member,41.83646163084866,-87.6134715848647,4868
Cornell Ave & Hyde Park Blvd,member,41.80241501620215,-87.58690679457314,4837
Green St & Randolph St*,member,41.883608181304695,-87.6485894063359,4820
Lincoln Ave & Belmont Ave (Temp),member,41.939488985620194,-87.67109106816193,4790
Damen Ave & Thomas St (Augusta Blvd),member,41.901329143187525,-87.67742515426124,4781
Harper Ave & 59th St,member,41.787942619192364,-87.58830861883096,4743
Ashland Ave & Augusta Blvd,member,41.899622928765524,-87.66797420622012,4738
Loomis St & Jackson Blvd,member,41.87794760735369,-87.6619935672798,4684
Calumet Ave & 18th St,member,41.857675508777376,-87.6195711107324,4668
Racine Ave & Wrightwood Ave,member,41.92889523497237,-87.65897941675097,4658
Wood St & Chicago Ave,member,41.89562418873266,-87.67207658543191,4638
Shedd Aquarium,member,41.86728518099506,-87.61544621981953,4632
